Confnum,Reservation ID,Status,Booking Date,Arrival Date,Departure Date,Booking Window,LOS,Quantity,Room Type,Revenue,Adults,Children,Rate Code,Market Segment Group,Market Code,Source Code,Reservation Type,Block Id
135110,128966,CKOT,5/23/18,10/3/18,10/5/18,133,2,1,D1K,540,2,0,NMNM,Retail Discount,CSI,UA,,
135111,128967,CKOT,5/23/18,7/20/18,7/22/18,58,2,1,A1D,1065,1,0,R04,BAR,RAC,XBE,,
135114,128970,CKOT,5/24/18,6/8/18,6/9/18,15,1,1,B1K,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135115,128971,CKOT,5/24/18,5/23/18,5/24/18,0,1,1,D1K,369,2,0,NH7,Retail Discount,CSI,AA,,
135116,128972,CKOT,5/24/18,8/8/18,8/12/18,76,4,1,B1K,1005,2,0,NL5S,Retail Discount,TRA,DSF,,
135117,128973,CKOT,5/23/18,5/27/18,5/28/18,4,1,1,A1K,264,2,0,R04,BAR,RAC,MOBILEGC,,
135118,128974,CKOT,5/24/18,10/12/18,10/16/18,141,4,1,ADA,1505,2,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
135119,128975,CKOT,5/24/18,5/23/18,5/24/18,0,1,1,A1K,216,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135120,128976,CKOT,5/24/18,8/27/18,8/28/18,95,1,1,ADA,202,1,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135122,128978,CKOT,5/24/18,6/2/18,6/3/18,9,1,1,B1K,275,2,0,NH7,Retail Discount,CSI,UA,,
135123,128979,CKOT,5/24/18,7/15/18,7/21/18,52,6,1,B1K,1998,1,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
135126,128982,CKOT,5/24/18,6/23/18,6/28/18,30,5,1,C1S,3200,2,0,NH7,Retail Discount,CSI,AA,,
135132,128988,CKOT,5/24/18,5/29/18,5/30/18,5,1,1,D1K,215,1,0,NAJV,Corporate,CON,AA,,
135134,128990,CKOT,5/24/18,8/10/18,8/12/18,78,2,1,D1K,714,2,0,T08,Retail Discount,TRA,NGVA,,
135136,128992,CKOT,5/24/18,5/30/18,5/31/18,6,1,1,D1K,280,1,0,N8N,Retail Discount,CSI,AA,,
135138,128994,CKOT,5/24/18,5/26/18,5/27/18,2,1,1,D1K,320,2,0,NH7,Retail Discount,CSI,UA,,
135139,128995,CKOT,5/24/18,6/11/18,6/12/18,18,1,1,A1K,321,1,0,N7N,Corporate,CON,PMS,,
135141,128997,CKOT,5/24/18,6/17/18,6/19/18,24,2,1,ADA,680,1,0,NDP6,Corporate,CON,UA,,
135142,128998,CKOT,5/24/18,6/11/18,6/12/18,18,1,1,D1K,301,1,0,N4Y5,Corporate,CON,PMS,,
135143,128999,CKOT,5/24/18,6/13/18,6/15/18,20,2,1,ADA,698,1,0,NOL,Corporate,COT,PMS,,
135145,129000,CKOT,5/24/18,6/6/18,6/7/18,13,1,1,A1K,340,2,0,NDP6,Corporate,CON,PMS,,
135147,129001,CKOT,5/24/18,5/26/18,5/27/18,2,1,1,ADA,256,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135148,129002,CKOT,5/24/18,6/25/18,6/29/18,32,4,1,B1K,1120,2,0,LEUTOUR,Leisure,LEI,PMS,,
135152,129006,CKOT,5/24/18,8/8/18,8/9/18,76,1,1,ADA,280,2,0,LEUHBED,Leisure,LEI,HRO,,
135153,129008,CKOT,5/24/18,6/6/18,6/7/18,13,1,1,A1K,349,1,0,NOL,Corporate,COT,PMS,,
135154,129009,CKOT,5/24/18,8/16/18,8/19/18,84,3,1,B1K,854,2,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
135156,129011,CKOT,5/24/18,6/6/18,6/7/18,13,1,1,B1K,280,2,0,LEUTOUR,Leisure,LEI,HRO,,
135157,129012,CKOT,5/24/18,7/31/18,8/1/18,68,1,1,D1K,390,1,0,NKT2,Retail Discount,CSI,UA,,
135159,129014,CKOT,5/24/18,6/8/18,6/9/18,15,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135257,129107,CKOT,5/26/18,5/29/18,5/30/18,3,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135162,129017,CKOT,5/24/18,10/13/18,10/21/18,142,8,1,D1K,3100,2,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
135165,129020,CKOT,5/24/18,5/29/18,6/1/18,5,3,1,B1K,634,2,0,N78M,OTA E-Commerce,TEC,EXPDC,,
135166,129021,CKOT,5/24/18,5/24/18,5/25/18,0,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,UA,,
135171,129026,CKOT,5/24/18,5/29/18,5/30/18,5,1,1,A1K,269,1,0,N94,Corporate,COT,1P,,
135172,129027,CKOT,5/24/18,6/29/18,6/30/18,36,1,1,D1K,0,2,0,XO,Other,NOR,PMS,,
135176,129030,CKOT,5/24/18,5/31/18,6/2/18,7,2,1,ADA,392,1,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135180,129033,CKOT,5/24/18,5/24/18,5/25/18,0,1,1,A1K,369,2,0,NH7,Retail Discount,CSI,UA,,
135185,129038,CKOT,5/25/18,5/25/18,5/26/18,0,1,1,A1D,420,2,0,N0JK,OTA E-Commerce,TEC,BOOKINGDC,,
135187,129040,CKOT,5/25/18,5/24/18,5/26/18,0,2,1,B1K,545,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135188,129041,CKOT,5/25/18,5/29/18,6/1/18,4,3,1,B1K,645,1,0,NAJV,Corporate,CON,AA,,
135190,129043,CKOT,5/25/18,5/25/18,5/26/18,0,1,1,B1K,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135191,129044,CKOT,5/25/18,6/7/18,6/10/18,13,3,1,B1K,712,1,0,T08,Retail Discount,TRA,XBE,,
135192,129045,CKOT,5/25/18,5/26/18,5/28/18,1,2,1,A1K,790,2,0,N0JN,OTA E-Commerce,TEC,BOOKINGDC,,
135195,129047,CKOT,5/25/18,5/26/18,5/27/18,1,1,1,B1K,285,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135196,129048,CKOT,5/25/18,5/26/18,5/27/18,1,1,1,D1K,233,1,0,R04,BAR,RAC,XBE,,
135198,129050,CKOT,5/25/18,10/5/18,10/7/18,133,2,1,B1K,770,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135199,129051,CKOT,5/25/18,5/24/18,5/26/18,0,2,1,D1K,445,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135200,129052,CKOT,5/25/18,10/25/18,10/27/18,153,2,1,D1K,767,2,1,NX5A,OTA E-Commerce,TEC,DSF,,
135203,129055,CKOT,5/25/18,7/24/18,7/25/18,60,1,1,A1K,250,1,0,NAJV,Corporate,CON,AA,,
135204,129056,CKOT,5/25/18,6/8/18,6/10/18,14,2,1,A1D,410,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135206,129058,CKOT,5/25/18,6/7/18,6/8/18,13,1,1,D1K,252,1,0,NTRK,Retail Discount,CSI,AA,,
135207,129059,CKOT,5/25/18,7/14/18,7/17/18,50,3,1,B1K,968,2,0,NH7,Retail Discount,CSI,UA,,
135208,129060,CKOT,5/25/18,7/14/18,7/17/18,50,3,1,A1K,968,2,0,NH7,Retail Discount,CSI,UA,,
135209,129061,CKOT,5/25/18,8/11/18,8/17/18,78,6,1,A1K,1780,2,0,N78M,Leisure,LEI,PMS,,
135210,129062,CKOT,5/25/18,7/29/18,7/30/18,65,1,1,B1K,270,2,0,NH7,Retail Discount,CSI,UA,,
135211,129063,CKOT,5/25/18,8/21/18,8/23/18,88,2,1,C1S,770,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135212,129064,CKOT,5/25/18,5/28/18,5/30/18,3,2,1,C1K,725,2,0,NH7,Retail Discount,CSI,UA,,
135213,129065,CKOT,5/25/18,5/26/18,5/28/18,1,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,UA,,
135214,129066,CKOT,5/25/18,8/2/18,8/5/18,69,3,1,B1K,876,2,0,T08,Retail Discount,TRA,PMS,,
135215,129067,CKOT,5/25/18,5/30/18,5/31/18,5,1,1,A1K,280,1,0,R04,BAR,RAC,XBE,,
135216,129068,CKOT,5/25/18,8/2/18,8/3/18,69,1,1,A1D,407,2,0,T20,Retail Discount,TRA,PMS,,
135217,129069,CKOT,5/25/18,8/2/18,8/3/18,69,1,1,B1K,292,2,0,T20,Retail Discount,TRA,PMS,,
135218,129070,CKOT,5/25/18,8/3/18,8/5/18,70,2,1,B1K,584,2,0,T20,Retail Discount,TRA,PMS,,
135219,129071,CKOT,5/25/18,5/31/18,6/3/18,6,3,1,B1K,730,1,0,T08,Retail Discount,TRA,AA,,
135221,129072,CKOT,5/25/18,6/11/18,6/12/18,17,1,1,B1K,280,2,0,LEUBONOT,Leisure,LEI,HRO,,
135223,129074,CKOT,5/25/18,7/17/18,7/21/18,53,4,1,B1K,1016,2,0,NEAU,Corporate,CON,PMS,,
135224,129075,CKOT,5/25/18,6/4/18,6/8/18,10,4,1,D1K,1320,1,0,N32,Corporate,CON,AA,,
135225,129076,CKOT,5/25/18,8/9/18,8/13/18,76,4,1,B1K,1070,2,0,LEUNWT,Leisure,LEI,PMS,,
135226,129078,CKOT,5/25/18,8/9/18,8/13/18,76,4,1,B1K,1070,2,0,LEUNWT,Leisure,LEI,PMS,,
135227,129080,CKOT,5/25/18,8/10/18,8/14/18,77,4,1,D1K,893,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135228,129081,CKOT,5/25/18,6/9/18,6/10/18,15,1,1,B1K,205,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135229,129082,CKOT,5/25/18,7/20/18,7/21/18,56,1,1,C1S,299,1,0,T20,Retail Discount,TRA,PMS,,
135230,129083,CKOT,5/25/18,7/23/18,7/25/18,59,2,1,B1K,598,1,0,T20,Retail Discount,TRA,PMS,,
135233,129086,CKOT,5/25/18,5/26/18,5/27/18,1,1,1,A1K,205,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135234,129087,CKOT,5/25/18,6/24/18,6/26/18,30,2,1,B1K,536,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135235,129088,CKOT,5/25/18,7/4/18,7/9/18,40,5,1,D1K,0,2,0,AHP,Other,NOR,PMS,,
135238,129090,CKOT,5/25/18,5/25/18,5/26/18,0,1,1,B1K,270,2,0,NMNM,Retail Discount,CSI,UA,,
135241,129091,CKOT,5/25/18,6/1/18,6/2/18,7,1,1,A1K,252,1,0,NMNM,Retail Discount,CSI,AA,,
135242,129092,CKOT,5/25/18,6/1/18,6/2/18,7,1,1,D1K,252,1,0,NMNM,Retail Discount,CSI,AA,,
135243,129093,CKOT,5/25/18,6/4/18,6/5/18,10,1,1,D1K,342,1,0,NH7,Retail Discount,CSI,AA,,
135245,129095,CKOT,5/25/18,8/12/18,8/13/18,79,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,AA,,
135246,129096,CKOT,5/25/18,6/16/18,6/21/18,22,5,1,C1S,2929,2,0,T08,Retail Discount,TRA,XBE,,
135247,129097,CKOT,5/25/18,6/8/18,6/10/18,14,2,1,D1K,410,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135248,129098,CKOT,5/25/18,6/30/18,7/1/18,36,1,1,D1K,285,2,0,N8N,Retail Discount,CSI,AA,,
135249,129099,CKOT,5/25/18,5/25/18,5/26/18,0,1,1,A1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135250,129100,CKOT,5/25/18,5/25/18,5/27/18,0,2,1,B1K,570,2,0,R04,BAR,RAC,NGVA,,
135251,129101,CKOT,5/25/18,8/10/18,8/13/18,77,3,1,A1K,849,1,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135253,129103,CKOT,5/26/18,6/5/18,6/8/18,10,3,1,B1K,645,1,0,NAJV,Corporate,CON,AA,,
135254,129104,CKOT,5/26/18,6/2/18,6/3/18,7,1,1,ADA,317,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135260,129110,CKOT,5/26/18,9/13/18,9/16/18,110,3,1,B1K,729,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135263,129113,CKOT,5/26/18,5/31/18,6/1/18,5,1,1,D1K,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135265,129115,CKOT,5/26/18,6/4/18,6/7/18,9,3,1,D1K,1098,1,0,NALX,Corporate,CON,AA,,
135267,129117,CKOT,5/26/18,8/25/18,8/27/18,91,2,1,D1K,625,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135268,129118,CKOT,5/26/18,5/30/18,5/31/18,4,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,UA,,
135269,129119,CKOT,5/26/18,8/30/18,9/1/18,96,2,1,B1K,585,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135270,129120,CKOT,5/26/18,6/24/18,6/26/18,29,2,1,D1K,603,2,0,NH7,Retail Discount,CSI,UA,,
135271,129121,CKOT,5/26/18,6/24/18,6/26/18,29,2,1,A1D,603,2,0,NH7,Retail Discount,CSI,UA,,
135272,129122,CKOT,5/26/18,6/8/18,6/11/18,13,3,1,C1K,1084,2,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
135273,129123,CKOT,5/26/18,5/27/18,6/2/18,1,6,1,A1K,1545,2,0,T08,Retail Discount,TRA,XBE,,
135274,129124,CKOT,5/26/18,8/25/18,8/28/18,91,3,1,C1S,1697,2,0,NH7,Retail Discount,CSI,AA,,
135275,129125,CKOT,5/26/18,6/1/18,6/3/18,6,2,1,D1K,531,2,0,NH7,Retail Discount,CSI,UA,,
135276,129126,CKOT,5/26/18,6/1/18,6/3/18,6,2,1,A1K,531,2,0,NH7,Retail Discount,CSI,UA,,
135277,129127,CKOT,5/26/18,6/1/18,6/3/18,6,2,1,D1K,531,2,0,NH7,Retail Discount,CSI,UA,,
135278,129128,CKOT,5/26/18,5/26/18,5/28/18,0,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,AA,,
135279,129130,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135283,129133,CKOT,5/26/18,8/3/18,8/5/18,69,2,1,D1K,880,2,0,RR,BAR,RAC,PMS,,
135280,129134,CKOT,5/26/18,5/26/18,5/28/18,0,2,1,ADA,410,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135281,129135,CKOT,5/26/18,5/26/18,5/28/18,0,2,1,B1K,410,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135285,129143,CKOT,5/26/18,8/26/18,8/29/18,92,3,1,D1K,834,2,0,T08,Retail Discount,TRA,XBE,,
135286,129144,CKOT,5/26/18,5/26/18,5/28/18,0,2,1,A1D,410,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135288,129146,CKOT,5/26/18,5/27/18,5/30/18,1,3,1,B1K,524,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135292,129149,CKOT,5/26/18,5/27/18,5/28/18,1,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,AA,,
135293,129151,CKOT,5/26/18,5/30/18,6/1/18,4,2,1,B1K,448,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135294,129152,CKOT,5/26/18,9/7/18,9/10/18,104,3,1,A1D,918,2,0,N78M,OTA E-Commerce,TEC,EXPDC,,
135295,129153,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,A1D,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135298,129156,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135299,129157,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,ADA,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135301,129159,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,A1K,205,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135302,129160,CKOT,5/26/18,5/26/18,5/27/18,0,1,1,A1K,205,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135303,129161,CKOT,5/27/18,5/26/18,5/27/18,0,1,1,B1K,0,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135304,129162,CKOT,5/27/18,5/26/18,5/27/18,0,1,1,B1K,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135305,129163,CKOT,5/27/18,5/26/18,5/27/18,0,1,1,ADA,285,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135308,129168,CKOT,5/27/18,5/28/18,6/2/18,1,5,1,B1K,922,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135309,129169,CKOT,5/27/18,6/2/18,6/4/18,6,2,1,C1S,833,2,0,NH7,Retail Discount,CSI,UA,,
135400,129251,CKOT,5/28/18,7/30/18,8/1/18,63,2,1,B1K,584,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135324,129184,CKOT,5/27/18,6/1/18,6/6/18,5,5,1,D1K,2042,2,0,T08,Retail Discount,TRA,NGVA,,
135328,129187,CKOT,5/27/18,8/9/18,8/10/18,74,1,1,B1K,320,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135329,129188,CKOT,5/27/18,6/24/18,6/25/18,28,1,1,D1K,252,1,0,NH7,Retail Discount,CSI,UA,,
135332,129192,CKOT,5/27/18,5/29/18,5/30/18,2,1,1,B1K,191,1,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135334,129193,CKOT,5/27/18,8/29/18,9/1/18,94,3,1,B1K,586,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135335,129194,CKOT,5/27/18,6/8/18,6/10/18,12,2,1,C1K,425,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135336,129196,CKOT,5/27/18,5/30/18,5/31/18,3,1,1,C1K,410,2,0,N0JN,OTA E-Commerce,TEC,BOOKINGDC,,
135337,129197,CKOT,5/27/18,6/7/18,6/10/18,11,3,1,ADA,564,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135340,129200,CKOT,5/27/18,7/3/18,7/7/18,37,4,1,C1S,2095,2,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
135342,129202,CKOT,5/27/18,5/30/18,6/2/18,3,3,1,B1K,561,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
135343,129203,CKOT,5/27/18,6/10/18,6/11/18,14,1,1,A1K,300,2,0,R04,BAR,RAC,XBE,,
135345,129204,CKOT,5/27/18,8/2/18,8/5/18,67,3,1,D1K,1107,2,0,NMNM,Retail Discount,CSI,AA,,
135401,129252,CKOT,5/28/18,6/19/18,6/20/18,22,1,1,D1K,480,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135346,129205,CKOT,5/28/18,7/13/18,7/17/18,46,4,1,D1K,1224,2,0,NH7,Retail Discount,CSI,AA,,
135347,129206,CKOT,5/28/18,5/29/18,5/31/18,1,2,1,A1D,770,2,0,N57M,Corporate,CDI,NGVA,,
135348,129207,CKOT,5/28/18,8/8/18,8/11/18,72,3,1,D1K,1390,2,0,T08,Retail Discount,TRA,XBE,,
135349,129208,CKOT,5/28/18,6/24/18,6/25/18,27,1,1,D1K,369,2,0,NMNM,Retail Discount,CSI,AA,,
135351,129209,CKOT,5/28/18,6/1/18,6/2/18,4,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135352,129210,CKOT,5/28/18,9/10/18,9/12/18,105,2,1,B1K,450,1,0,N9R,Corporate,CON,1A,,
135353,129211,CKOT,5/28/18,6/28/18,6/29/18,31,1,1,A1K,295,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135354,129212,CKOT,5/28/18,6/20/18,6/22/18,23,2,1,A1K,666,1,0,NQ3,Corporate,CON,1A,,
135356,129213,CKOT,5/28/18,8/14/18,8/17/18,78,3,1,B1K,923,2,0,R04,BAR,RAC,XBE,,
135357,129214,CKOT,5/28/18,8/3/18,8/7/18,67,4,1,B1K,877,2,0,NL5S,Retail Discount,TRA,DSF,,
135358,129215,CKOT,5/28/18,8/3/18,8/7/18,67,4,1,B1K,877,2,0,NL5S,Retail Discount,TRA,DSF,,
135393,129244,CKOT,5/28/18,6/1/18,6/2/18,4,1,1,B1K,265,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135394,129245,CKOT,5/28/18,6/1/18,6/2/18,4,1,1,B1K,265,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135396,129247,CKOT,5/28/18,8/15/18,8/19/18,79,4,1,D1K,1743,2,0,T08,Retail Discount,TRA,XBE,,
135397,129248,CKOT,5/28/18,7/12/18,7/13/18,45,1,1,A1D,435,2,0,R04,BAR,RAC,XBE,,
135398,129249,CKOT,5/28/18,8/12/18,8/15/18,76,3,1,A1D,745,1,1,N78I,OTA E-Commerce,TEC,EXPDC,,
135399,129250,CKOT,5/28/18,7/30/18,8/1/18,63,2,1,B1K,616,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135427,129283,CKOT,5/29/18,6/21/18,6/22/18,23,1,1,C1K,360,2,0,NH7,Retail Discount,CSI,AA,,
135402,129253,CKOT,5/28/18,6/19/18,6/20/18,22,1,1,B1K,370,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135403,129254,CKOT,5/28/18,5/28/18,5/31/18,0,3,1,C1S,199,1,0,T20,Retail Discount,TRA,PMS,,
135404,129257,CKOT,5/28/18,8/8/18,8/12/18,72,4,1,C1K,1992,3,0,T08,Retail Discount,TRA,XBE,,
135408,129262,CKOT,5/28/18,6/15/18,6/16/18,18,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,UA,,
135410,129265,CKOT,5/28/18,7/28/18,7/29/18,61,1,1,B1K,299,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135411,129266,CKOT,5/28/18,7/17/18,7/18/18,50,1,1,C1S,504,2,0,NH7,Retail Discount,CSI,UA,,
135412,129268,CKOT,5/28/18,5/29/18,6/1/18,1,3,1,B1K,581,1,0,N78M,OTA E-Commerce,TEC,EXPDC,,
135416,129272,CKOT,5/29/18,6/4/18,6/7/18,6,3,1,C1K,951,1,0,N1NJ,Corporate,COT,AA,,
135417,129273,CKOT,5/29/18,6/7/18,6/10/18,9,3,1,D1K,783,2,0,NH7,Retail Discount,CSI,UA,,
135419,129275,CKOT,5/29/18,8/29/18,8/31/18,92,2,1,A1K,461,2,0,NW86,OTA E-Commerce,TEC,EXPDC,,
135420,129276,CKOT,5/29/18,6/16/18,6/17/18,18,1,1,A1D,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135421,129277,CKOT,5/29/18,6/16/18,6/17/18,18,1,1,B1K,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135422,129278,CKOT,5/29/18,5/30/18,6/1/18,1,2,1,A1K,504,1,0,N57M,Corporate,CDI,XBE,,
135423,129279,CKOT,5/28/18,7/15/18,7/16/18,48,1,1,D1K,345,2,0,PARK,Retail Discount,TRA,XBE,,
135426,129282,CKOT,5/29/18,6/3/18,6/4/18,5,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,UA,,
135429,129285,CKOT,5/29/18,6/3/18,6/5/18,5,2,1,D1K,603,2,0,NH7,Retail Discount,CSI,UA,,
135430,129286,CKOT,5/29/18,7/3/18,7/4/18,35,1,1,B1K,216,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135433,129289,CKOT,5/29/18,7/29/18,8/5/18,61,7,1,A1K,2166,2,0,NL5S,Retail Discount,TRA,DSF,,
135434,129290,CKOT,5/29/18,5/29/18,5/30/18,0,1,1,B1K,228,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135435,129291,CKOT,5/29/18,6/7/18,6/8/18,9,1,1,B1K,248,1,0,NQ3,Corporate,CON,1A,,
135436,129292,CKOT,5/29/18,6/4/18,6/5/18,6,1,1,D1K,275,1,0,N9R,Corporate,CON,AA,,
135437,129293,CKOT,5/29/18,6/4/18,6/5/18,6,1,1,D1K,275,1,0,N9R,Corporate,CON,AA,,
135440,129296,CKOT,5/29/18,6/4/18,6/5/18,6,1,1,ADA,275,1,0,N9R,Corporate,CON,AA,,
135444,129300,CKOT,5/29/18,6/7/18,6/9/18,9,2,1,A1K,622,1,0,NEAU,Corporate,CON,1A,,
135445,129301,CKOT,5/29/18,6/7/18,6/9/18,9,2,1,A1K,622,1,0,NEAU,Corporate,CON,1A,,
135446,129302,CKOT,5/29/18,5/30/18,6/2/18,1,3,1,B1K,579,2,0,NL5S,Retail Discount,TRA,DSF,,
135447,129303,CKOT,5/29/18,9/17/18,9/21/18,111,4,1,C1K,1695,2,0,NBA0,Retail Discount,TRA,DSF,,
135448,129304,CKOT,5/29/18,7/10/18,7/14/18,42,4,1,C1K,1949,1,0,T08,Retail Discount,TRA,XBE,,
135449,129305,CKOT,5/29/18,7/11/18,7/13/18,43,2,1,D1K,1190,2,0,T05,Retail Discount,TRA,XBE,,
135451,129307,CKOT,5/29/18,7/23/18,7/27/18,55,4,1,B1K,1000,1,0,NAJV,Corporate,CON,AA,,
135453,129309,CKOT,5/29/18,7/22/18,7/24/18,54,2,1,B1K,760,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
135454,129310,CKOT,5/29/18,7/13/18,7/16/18,45,3,1,B1K,783,2,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
135456,129313,CKOT,5/29/18,6/26/18,6/30/18,28,4,1,C1S,825,2,0,T20,Retail Discount,TRA,PMS,,
135457,129315,CKOT,5/29/18,5/31/18,6/1/18,2,1,1,D1K,216,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135458,129316,CKOT,5/29/18,6/26/18,6/30/18,28,4,1,B1K,825,2,0,T20,Retail Discount,TRA,PMS,,
135461,129318,CKOT,5/29/18,6/1/18,6/2/18,3,1,1,B1K,212,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
135464,129321,CKOT,5/29/18,6/19/18,6/25/18,21,6,1,A1K,2070,2,0,GCUACT1,Conference,KON,PMS,,ACT 061918
135466,129324,CKOT,5/29/18,6/9/18,6/12/18,11,3,1,A1D,1320,2,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
135467,129325,CKOT,5/29/18,8/28/18,8/29/18,91,1,1,A1D,320,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135468,129326,CKOT,5/29/18,8/28/18,8/29/18,91,1,1,B1S,730,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135469,129327,CKOT,5/29/18,8/20/18,8/23/18,83,3,1,A1K,1069,2,0,NXTZ,Retail Discount,CSI,AA,,
135470,129328,CKOT,5/29/18,6/8/18,6/9/18,10,1,1,A1K,205,2,0,NFCC,OTA E-Commerce,TEC,1P,,
135471,129329,CKOT,5/29/18,6/6/18,6/8/18,8,2,1,A1K,730,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
135472,129330,CKOT,5/29/18,5/29/18,5/30/18,0,1,1,B1K,285,2,0,RR,BAR,RAC,PMS,,
135473,129331,CKOT,5/29/18,6/6/18,6/8/18,8,2,1,D1K,656,1,0,N10U,Retail Discount,CSI,AA,,
135474,129332,CKOT,5/29/18,7/24/18,7/25/18,56,1,1,B1K,280,2,0,LEUTOUR,Leisure,LEI,PMS,,
135475,129334,CKOT,5/29/18,7/4/18,7/5/18,36,1,1,B1K,300,2,0,R04,BAR,RAC,XBE,,
135478,129335,CKOT,5/29/18,6/5/18,6/7/18,7,2,1,B1K,394,1,0,N35,Corporate,CON,UA,,
135479,129336,CKOT,5/29/18,6/13/18,6/14/18,15,1,1,D1K,671,2,0,NH7,Retail Discount,CSI,AA,,
135481,129338,CKOT,5/29/18,5/30/18,5/31/18,1,1,1,ADA,224,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
